experiment,category,learner,query_strategy,n_estimators,max_depth,n_learners,n_initial,n_queries,r2
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,13,1,80,1,0.34971965
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,14,1,80,1,0.297418273
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,15,1,80,1,0.117068914
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,16,1,80,1,0.276637804
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,17,1,80,1,0.269050704
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,18,1,80,1,0.339505514
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,19,1,80,1,0.307827226
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,1,1,80,1,0.114346065
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,2,1,80,1,0.288799173
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,3,1,80,1,0.246076193
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,4,1,80,1,0.314721628
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,5,1,80,1,0.204362796
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,6,1,80,1,0.27307668
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,7,1,80,1,0.28027399
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,8,1,80,1,0.177448395
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,9,1,80,1,0.226772498
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,10,1,80,1,0.308714913
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,11,1,80,1,0.190023347
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,12,1,80,1,0.279292469
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,13,1,80,1,0.228111653
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,14,1,80,1,0.165412888
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,15,1,80,1,0.253825495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,16,1,80,1,0.228192552
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,17,1,80,1,0.297748886
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,18,1,80,1,0.229501745
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,19,1,80,1,0.25405545
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,1,1,80,1,0.17083179
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,2,1,80,1,0.148428644
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,3,1,80,1,0.224780558
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,4,1,80,1,0.203181253
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,5,1,80,1,0.324103289
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,6,1,80,1,0.303034093
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,7,1,80,1,0.275536576
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,8,1,80,1,0.224109982
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,9,1,80,1,0.281685458
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,10,1,80,1,0.163358703
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,11,1,80,1,0.176501151
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,12,1,80,1,0.181087037
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,13,1,80,1,0.029078503
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,14,1,80,1,0.265915866
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,15,1,80,1,0.19812769
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,16,1,80,1,0.263784071
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,17,1,80,1,0.212512784
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,18,1,80,1,0.33395514
4_3,Single Learner,Random Forest Regressor,GP_regression_std,46,19,1,80,1,0.265684495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,1,1,80,1,0.230942244
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,2,1,80,1,0.250623037
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,3,1,80,1,0.25020692
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,4,1,80,1,0.264465137
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,5,1,80,1,0.204386709
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,6,1,80,1,0.254358909
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,7,1,80,1,0.228927495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,8,1,80,1,0.282135802
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,9,1,80,1,0.218199476
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,10,1,80,1,0.190086985
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,11,1,80,1,0.288265761
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,12,1,80,1,0.201840314
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,13,1,80,1,0.182708796
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,14,1,80,1,0.35460958
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,15,1,80,1,0.231739599
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,16,1,80,1,0.177024443
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,17,1,80,1,0.278727256
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,18,1,80,1,0.220556091
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,19,1,80,1,0.265323347
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,1,1,80,1,0.239600638
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,2,1,80,1,0.157165677
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,3,1,80,1,0.185612244
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,4,1,80,1,0.308013067
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,5,1,80,1,0.279128069
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,6,1,80,1,0.236893223
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,7,1,80,1,0.242857245
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,8,1,80,1,0.227419216
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,9,1,80,1,0.265932744
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,10,1,80,1,0.314738569
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,11,1,80,1,-0.001161177
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,12,1,80,1,0.285711826
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,13,1,80,1,0.299195268
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,14,1,80,1,0.261305454
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,15,1,80,1,0.20373819
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,16,1,80,1,0.302492495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,17,1,80,1,0.249243657
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,18,1,80,1,0.271081779
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,19,1,80,1,0.287778168
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,1,1,80,1,0.203047594
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,2,1,80,1,0.28587304
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,3,1,80,1,0.297702869
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,4,1,80,1,0.256367861
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,5,1,80,1,0.262326194
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,6,1,80,1,0.100190049
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,7,1,80,1,0.270850733
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,8,1,80,1,0.146107736
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,9,1,80,1,0.248332943
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,10,1,80,1,0.3092703
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,11,1,80,1,0.323312122
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,12,1,80,1,0.360546717
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,13,1,80,1,0.330526575
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,14,1,80,1,0.37530387
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,15,1,80,1,0.231820889
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,16,1,80,1,0.203381593
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,17,1,80,1,0.211827716
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,18,1,80,1,0.250875874
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,19,1,80,1,0.3409886
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,1,1,80,1,0.185794281
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,2,1,80,1,0.240535828
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,3,1,80,1,0.249695102
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,4,1,80,1,0.295083181
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,5,1,80,1,0.23555294
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,6,1,80,1,0.110026029
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,7,1,80,1,0.304469218
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,8,1,80,1,0.319129385
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,9,1,80,1,0.279340125
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,10,1,80,1,0.208062021
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,11,1,80,1,0.244309673
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,12,1,80,1,0.283932667
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,13,1,80,1,0.090466642
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,14,1,80,1,0.110176463
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,15,1,80,1,0.251823749
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,16,1,80,1,0.194881021
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,17,1,80,1,0.289294961
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,18,1,80,1,0.135464213
4_3,Single Learner,Random Forest Regressor,GP_regression_std,51,19,1,80,1,0.224556753
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,1,1,80,1,0.145157915
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,2,1,80,1,0.263273062
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,3,1,80,1,0.166219895
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,4,1,80,1,0.194630057
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,5,1,80,1,0.191048586
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,6,1,80,1,0.240365453
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,7,1,80,1,0.358164186
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,8,1,80,1,0.140605258
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,9,1,80,1,0.247151622
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,10,1,80,1,0.311195457
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,11,1,80,1,0.296388929
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,12,1,80,1,0.267712641
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,13,1,80,1,0.249708863
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,14,1,80,1,0.12655109
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,15,1,80,1,0.243573414
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,16,1,80,1,0.250677382
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,17,1,80,1,0.218905644
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,18,1,80,1,0.142759871
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,19,1,80,1,0.259166285
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,1,1,80,1,0.198991689
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,2,1,80,1,0.263329215
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,3,1,80,1,0.173870451
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,4,1,80,1,0.242180489
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,5,1,80,1,0.311210258
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,6,1,80,1,0.252921
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,7,1,80,1,0.236281657
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,8,1,80,1,0.26285559
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,9,1,80,1,0.212403599
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,10,1,80,1,0.247916401
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,11,1,80,1,0.222803754
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,12,1,80,1,0.281305645
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,13,1,80,1,0.336335439
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,14,1,80,1,0.27220632
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,15,1,80,1,0.200987109
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,16,1,80,1,0.219221088
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,17,1,80,1,0.295425986
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,18,1,80,1,0.258096805
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,19,1,80,1,0.295062318
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,1,1,80,1,0.228202699
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,2,1,80,1,0.296778186
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,3,1,80,1,0.15555821
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,4,1,80,1,0.310595431
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,5,1,80,1,0.288924232
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,6,1,80,1,0.254086712
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,7,1,80,1,0.346842174
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,8,1,80,1,0.21397014
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,9,1,80,1,0.242677507
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,10,1,80,1,0.224380733
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,11,1,80,1,0.175865456
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,12,1,80,1,0.297766481
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,13,1,80,1,0.262468343
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,14,1,80,1,0.259463503
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,15,1,80,1,0.283978738
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,16,1,80,1,0.185273341
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,17,1,80,1,0.319181276
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,18,1,80,1,0.330669209
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,19,1,80,1,0.260942701
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,1,1,80,1,0.226320308
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,2,1,80,1,0.18049031
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,3,1,80,1,0.24032214
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,4,1,80,1,0.162386849
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,5,1,80,1,0.166334925
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,6,1,80,1,0.248645122
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,7,1,80,1,0.165324768
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,8,1,80,1,0.220501212
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,9,1,80,1,0.250515949
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,10,1,80,1,0.334176471
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,11,1,80,1,0.260313112
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,12,1,80,1,0.185620604
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,13,1,80,1,0.254293539
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,14,1,80,1,0.326970097
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,15,1,80,1,0.205442678
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,16,1,80,1,0.298810089
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,17,1,80,1,0.276322577
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,18,1,80,1,0.161942214
4_3,Single Learner,Random Forest Regressor,GP_regression_std,56,19,1,80,1,0.238455041
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,1,1,80,1,0.220734254
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,2,1,80,1,0.259674479
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,3,1,80,1,0.260780343
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,4,1,80,1,0.201326807
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,5,1,80,1,0.285925862
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,6,1,80,1,0.280279765
4_3,Single Learner,Random Forest Regressor,GP_regression_std,61,7,1,80,1,0.200919615
